@ Raw Phidget data, non zeroed, avg constant, then zeroed.
X Axis, Y Axis, Z Axis, X Avg, Y Avg, Z Avg, X Zeroed, Y Zeroed, Z Zeroed
0.90134,1.52573,-0.3892,-0.225902,0.0424094,-0.25949,0.90134,1.52573,-0.3892,
-0.90637,-0.12085,-0.32209,-0.225902,0.0424094,-0.25949,-0.90637,-0.12085,-0.32209,
-2.42706,-2.12494,-0.2919,-0.225902,0.0424094,-0.25949,-2.42706,-2.12494,-0.2919,
-1.89835,-0.92651,-0.05704,-0.225902,0.0424094,-0.25949,-1.89835,-0.92651,-0.05704,
-0.79056,-1.04233,-0.09394,-0.225902,0.0424094,-0.25949,-0.79056,-1.04233,-0.09394,
0.35449,0.00403,-0.25499,-0.225902,0.0424094,-0.25949,0.35449,0.00403,-0.25499,
1.42502,2.31125,-0.40597,-0.225902,0.0424094,-0.25949,1.42502,2.31125,-0.40597,
1.10275,2.30118,-0.41268,-0.225902,0.0424094,-0.25949,1.10275,2.30118,-0.41268,
-0.59418,-1.14304,-0.21808,-0.225902,0.0424094,-0.25949,-0.59418,-1.14304,-0.21808,
-1.28403,-1.16318,-0.02349,-0.225902,0.0424094,-0.25949,-1.28403,-1.16318,-0.02349,
-1.16318,0.42801,-0.17111,-0.225902,0.0424094,-0.25949,-1.16318,0.42801,-0.17111,
-0.48843,-0.43304,-0.39255,-0.225902,0.0424094,-0.25949,-0.48843,-0.43304,-0.39255,
-0.01511,0.16113,-0.39255,-0.225902,0.0424094,-0.25949,-0.01511,0.16113,-0.39255,
0.21652,0.53375,-0.54353,-0.225902,0.0424094,-0.25949,0.21652,0.53375,-0.54353,
0.53375,1.37466,-0.33887,-0.225902,0.0424094,-0.25949,0.53375,1.37466,-0.33887,
-1.42502,-2.50763,-0.14092,-0.225902,0.0424094,-0.25949,-1.42502,-2.50763,-0.14092,
-1.2941,-1.15814,-0.3892,-0.225902,0.0424094,-0.25949,-1.2941,-1.15814,-0.3892,
-0.50757,0.995,-0.52072,-0.225902,0.0424094,-0.25949,-0.50757,0.995,-0.52072,
-1.15814,-1.45523,-0.0302,-0.225902,0.0424094,-0.25949,-1.15814,-1.45523,-0.0302,
-0.12589,-0.8963,-0.13421,-0.225902,0.0424094,-0.25949,-0.12589,-0.8963,-0.13421,
0.45822,2.24075,-0.56031,-0.225902,0.0424094,-0.25949,0.45822,2.24075,-0.56031,
1.00708,1.58112,-0.50998,-0.225902,0.0424094,-0.25949,1.00708,1.58112,-0.50998,
0.25177,-0.99197,-0.18453,-0.225902,0.0424094,-0.25949,0.25177,-0.99197,-0.18453,
-0.95169,1.02722,-0.80859,-0.225902,0.0424094,-0.25949,-0.95169,1.02722,-0.80859,
-0.08862,-0.31824,-0.60124,-0.225902,0.0424094,-0.25949,-0.08862,-0.31824,-0.60124,
-2.89536,-4.57718,-0.69787,-0.225902,0.0424094,-0.25949,-2.89536,-4.57718,-0.69787,
-0.19638,2.74429,-0.76833,-0.225902,0.0424094,-0.25949,-0.19638,2.74429,-0.76833,
0.42801,1.25381,-0.85892,-0.225902,0.0424094,-0.25949,0.42801,1.25381,-0.85892,
-0.92651,-2.18033,-0.62406,-0.225902,0.0424094,-0.25949,-0.92651,-2.18033,-0.62406,
0.27695,1.87317,-0.27848,-0.225902,0.0424094,-0.25949,0.27695,1.87317,-0.27848,
-0.47333,0.36758,-0.54018,-0.225902,0.0424094,-0.25949,-0.47333,0.36758,-0.54018,
-1.26389,-1.53076,-0.37913,-0.225902,0.0424094,-0.25949,-1.26389,-1.53076,-0.37913,
-1.08261,-0.62439,-0.26841,-0.225902,0.0424094,-0.25949,-1.08261,-0.62439,-0.26841,
-0.45822,0.30212,-0.50998,-0.225902,0.0424094,-0.25949,-0.45822,0.30212,-0.50998,
0.70496,1.21353,-0.33216,-0.225902,0.0424094,-0.25949,0.70496,1.21353,-0.33216,
0.10574,-0.91141,-0.04026,-0.225902,0.0424094,-0.25949,0.10574,-0.91141,-0.04026,
0.31018,0.72107,-0.17715,-0.225902,0.0424094,-0.25949,0.31018,0.72107,-0.17715,
0.54886,1.80771,0.02684,-0.225902,0.0424094,-0.25949,0.54886,1.80771,0.02684,
-1.05743,-1.67175,0.15434,-0.225902,0.0424094,-0.25949,-1.05743,-1.67175,0.15434,
-0.80566,-1.36459,0.14092,-0.225902,0.0424094,-0.25949,-0.80566,-1.36459,0.14092,
0.23163,1.57104,-0.06375,-0.225902,0.0424094,-0.25949,0.23163,1.57104,-0.06375,
0.13596,0.48843,-0.10065,-0.225902,0.0424094,-0.25949,0.13596,0.48843,-0.10065,
-0.78149,-1.63147,-0.16105,-0.225902,0.0424094,-0.25949,-0.78149,-1.63147,-0.16105,
-1.68182,-1.50558,-0.35565,-0.225902,0.0424094,-0.25949,-1.68182,-1.50558,-0.35565,
-0.70496,1.138,-0.59051,-0.225902,0.0424094,-0.25949,-0.70496,1.138,-0.59051,
0.02518,0.64957,-0.52005,-0.225902,0.0424094,-0.25949,0.02518,0.64957,-0.52005,
0.40283,1.43509,-0.24828,-0.225902,0.0424094,-0.25949,0.40283,1.43509,-0.24828,
-0.51361,-1.26389,0.18789,-0.225902,0.0424094,-0.25949,-0.51361,-1.26389,0.18789,
-0.76538,-0.1561,-0.16776,-0.225902,0.0424094,-0.25949,-0.76538,-0.1561,-0.16776,
0.11078,1.03729,-0.32545,-0.225902,0.0424094,-0.25949,0.11078,1.03729,-0.32545,
0.02014,-0.00504,0.13756,-0.225902,0.0424094,-0.25949,0.02014,-0.00504,0.13756,
-0.14502,-0.47937,0.03221,-0.225902,0.0424094,-0.25949,-0.14502,-0.47937,0.03221,
0.60425,1.88828,-0.16776,-0.225902,0.0424094,-0.25949,0.60425,1.88828,-0.16776,
-0.20142,-0.28198,0.04026,-0.225902,0.0424094,-0.25949,-0.20142,-0.28198,0.04026,
-0.84595,-1.54083,-0.05033,-0.225902,0.0424094,-0.25949,-0.84595,-1.54083,-0.05033,
-0.47836,0.59921,-0.34558,-0.225902,0.0424094,-0.25949,-0.47836,0.59921,-0.34558,
-0.07553,0.23163,-0.39926,-0.225902,0.0424094,-0.25949,-0.07553,0.23163,-0.39926,
-0.59418,-1.06247,-0.28519,-0.225902,0.0424094,-0.25949,-0.59418,-1.06247,-0.28519,
-0.62439,-0.29205,-0.23486,-0.225902,0.0424094,-0.25949,-0.62439,-0.29205,-0.23486,
-0.77042,-0.27191,-0.41604,-0.225902,0.0424094,-0.25949,-0.77042,-0.27191,-0.41604,
-0.78552,-1.4502,-0.23486,-0.225902,0.0424094,-0.25949,-0.78552,-1.4502,-0.23486,
-0.36758,0.59921,-0.33551,-0.225902,0.0424094,-0.25949,-0.36758,0.59921,-0.33551,
-0.16617,1.09772,-0.42946,-0.225902,0.0424094,-0.25949,-0.16617,1.09772,-0.42946,
-0.54382,-0.25177,-0.22815,-0.225902,0.0424094,-0.25949,-0.54382,-0.25177,-0.22815,
-0.10574,-0.22156,-0.17782,-0.225902,0.0424094,-0.25949,-0.10574,-0.22156,-0.17782,
-0.04028,0.90134,-0.22144,-0.225902,0.0424094,-0.25949,-0.04028,0.90134,-0.22144,
-0.08057,-0.26688,-0.23486,-0.225902,0.0424094,-0.25949,-0.08057,-0.26688,-0.23486,
-0.58411,-1.38474,-0.0302,-0.225902,0.0424094,-0.25949,-0.58411,-1.38474,-0.0302,
-0.50858,-0.10071,-0.41268,-0.225902,0.0424094,-0.25949,-0.50858,-0.10071,-0.41268,
0.43808,2.22565,-0.49656,-0.225902,0.0424094,-0.25949,0.43808,2.22565,-0.49656,
-0.43506,-1.26892,-0.20131,-0.225902,0.0424094,-0.25949,-0.43506,-1.26892,-0.20131,
0.09064,0.67978,-0.29861,-0.225902,0.0424094,-0.25949,0.09064,0.67978,-0.29861,
0.50354,1.21353,-0.38249,-0.225902,0.0424094,-0.25949,0.50354,1.21353,-0.38249,
-0.70999,-1.09772,-0.21137,-0.225902,0.0424094,-0.25949,-0.70999,-1.09772,-0.21137,
-0.85098,-0.97183,-0.38249,-0.225902,0.0424094,-0.25949,-0.85098,-0.97183,-0.38249,
-0.05035,1.39481,-0.51334,-0.225902,0.0424094,-0.25949,-0.05035,1.39481,-0.51334,
-0.44815,-0.43304,-0.28854,-0.225902,0.0424094,-0.25949,-0.44815,-0.43304,-0.28854,
-0.46729,-1.24475,-0.25499,-0.225902,0.0424094,-0.25949,-0.46729,-1.24475,-0.25499,
0.12589,1.47034,-0.35229,-0.225902,0.0424094,-0.25949,0.12589,1.47034,-0.35229,
0.25681,0.74524,-0.4261,-0.225902,0.0424094,-0.25949,0.25681,0.74524,-0.4261,
-0.56396,-1.39481,-0.21137,-0.225902,0.0424094,-0.25949,-0.56396,-1.39481,-0.21137,
-0.62439,0.05539,-0.29861,-0.225902,0.0424094,-0.25949,-0.62439,0.05539,-0.29861,
-0.08057,1.31927,-0.3892,-0.225902,0.0424094,-0.25949,-0.08057,1.31927,-0.3892,
-0.54382,-0.81573,-0.21137,-0.225902,0.0424094,-0.25949,-0.54382,-0.81573,-0.21137,
-0.72006,-1.23871,-0.16105,-0.225902,0.0424094,-0.25949,-0.72006,-1.23871,-0.16105,
0.17725,1.94971,-0.44556,-0.225902,0.0424094,-0.25949,0.17725,1.94971,-0.44556,
-0.4129,-0.8812,-0.13421,-0.225902,0.0424094,-0.25949,-0.4129,-0.8812,-0.13421,
-0.74524,-0.98291,-0.19594,-0.225902,0.0424094,-0.25949,-0.74524,-0.98291,-0.19594,
0.66467,2.30118,-0.46637,-0.225902,0.0424094,-0.25949,0.66467,2.30118,-0.46637,
-0.20645,-0.20645,-0.25164,-0.225902,0.0424094,-0.25949,-0.20645,-0.20645,-0.25164,
-1.02219,-1.85303,-0.10401,-0.225902,0.0424094,-0.25949,-1.02219,-1.85303,-0.10401,
0.04834,1.49048,-0.26036,-0.225902,0.0424094,-0.25949,0.04834,1.49048,-0.26036,
-0.42297,-0.26688,-0.23822,-0.225902,0.0424094,-0.25949,-0.42297,-0.26688,-0.23822,
-0.46326,-1.35452,-0.2919,-0.225902,0.0424094,-0.25949,-0.46326,-1.35452,-0.2919,
-0.41089,0.67273,-0.20936,-0.225902,0.0424094,-0.25949,-0.41089,0.67273,-0.20936,
0.32227,1.43005,-0.3288,-0.225902,0.0424094,-0.25949,0.32227,1.43005,-0.3288,
-0.48843,-1.58615,-0.26506,-0.225902,0.0424094,-0.25949,-0.48843,-1.58615,-0.26506,
-0.82581,-0.37766,-0.4261,-0.225902,0.0424094,-0.25949,-0.82581,-0.37766,-0.4261,
0.79056,2.25586,-0.46637,-0.225902,0.0424094,-0.25949,0.79056,2.25586,-0.46637,
-0.8107,-0.87112,-0.1946,-0.225902,0.0424094,-0.25949,-0.8107,-0.87112,-0.1946,
-1.07758,-1.90338,-0.0302,-0.225902,0.0424094,-0.25949,-1.07758,-1.90338,-0.0302,
0.28702,1.8782,-0.23486,-0.225902,0.0424094,-0.25949,0.28702,1.8782,-0.23486,
-0.38269,0.17624,-0.52005,-0.225902,0.0424094,-0.25949,-0.38269,0.17624,-0.52005,
-0.33234,-1.04233,-0.06375,-0.225902,0.0424094,-0.25949,-0.33234,-1.04233,-0.06375,
-0.59921,-0.0705,-0.24493,-0.225902,0.0424094,-0.25949,-0.59921,-0.0705,-0.24493,
0.10071,1.31927,-0.26506,-0.225902,0.0424094,-0.25949,0.10071,1.31927,-0.26506,
-0.37766,-0.43304,-0.14763,-0.225902,0.0424094,-0.25949,-0.37766,-0.43304,-0.14763,
-1.01715,-1.34445,-0.10736,-0.225902,0.0424094,-0.25949,-1.01715,-1.34445,-0.10736,
-0.06445,1.57507,-0.31136,-0.225902,0.0424094,-0.25949,-0.06445,1.57507,-0.31136,
-0.64957,-0.40787,-0.19124,-0.225902,0.0424094,-0.25949,-0.64957,-0.40787,-0.19124,
-0.28601,-0.84192,-0.16642,-0.225902,0.0424094,-0.25949,-0.28601,-0.84192,-0.16642,
-0.33234,1.00204,-0.4563,-0.225902,0.0424094,-0.25949,-0.33234,1.00204,-0.4563,
0.10574,1.10779,-0.15769,-0.225902,0.0424094,-0.25949,0.10574,1.10779,-0.15769,
-0.77545,-1.53076,-0.53011,-0.225902,0.0424094,-0.25949,-0.77545,-1.53076,-0.53011,
0.26688,1.66168,-0.75491,-0.225902,0.0424094,-0.25949,0.26688,1.66168,-0.75491,
-1.24374,-0.62943,-0.48985,-0.225902,0.0424094,-0.25949,-1.24374,-0.62943,-0.48985,
-0.35248,-0.15106,-0.47308,-0.225902,0.0424094,-0.25949,-0.35248,-0.15106,-0.47308,
0.61432,2.41196,-0.46301,-0.225902,0.0424094,-0.25949,0.61432,2.41196,-0.46301,
-0.27191,-1.04736,-0.39926,-0.225902,0.0424094,-0.25949,-0.27191,-1.04736,-0.39926,
-0.3978,-1.44516,-0.08723,-0.225902,0.0424094,-0.25949,-0.3978,-1.44516,-0.08723,
-0.36255,0.22156,0.03355,-0.225902,0.0424094,-0.25949,-0.36255,0.22156,0.03355,
0.02518,1.90842,-0.28519,-0.225902,0.0424094,-0.25949,0.02518,1.90842,-0.28519,
-0.18127,-0.56396,-0.4563,-0.225902,0.0424094,-0.25949,-0.18127,-0.56396,-0.4563,
-0.52872,-0.48843,-0.11407,-0.225902,0.0424094,-0.25949,-0.52872,-0.48843,-0.11407,
0.48843,0.78049,-0.1946,-0.225902,0.0424094,-0.25949,0.48843,0.78049,-0.1946,
-0.12589,-0.55893,-0.24157,-0.225902,0.0424094,-0.25949,-0.12589,-0.55893,-0.24157,
-0.47836,-1.72714,-0.01678,-0.225902,0.0424094,-0.25949,-0.47836,-1.72714,-0.01678,
-0.64453,-0.99701,-0.37578,-0.225902,0.0424094,-0.25949,-0.64453,-0.99701,-0.37578,
-0.97687,-1.57608,-0.21808,-0.225902,0.0424094,-0.25949,-0.97687,-1.57608,-0.21808,
-0.84091,-0.51361,-0.26506,-0.225902,0.0424094,-0.25949,-0.84091,-0.51361,-0.26506,
0.06546,1.81274,-0.47308,-0.225902,0.0424094,-0.25949,0.06546,1.81274,-0.47308,
-0.28702,-1.47537,-0.2315,-0.225902,0.0424094,-0.25949,-0.28702,-1.47537,-0.2315,
-0.37262,-0.89127,-0.28854,-0.225902,0.0424094,-0.25949,-0.37262,-0.89127,-0.28854,
0.51361,2.48245,-0.4563,-0.225902,0.0424094,-0.25949,0.51361,2.48245,-0.4563,
0.13092,0.61432,-0.14092,-0.225902,0.0424094,-0.25949,0.13092,0.61432,-0.14092,
-0.89127,-2.11487,-0.05033,-0.225902,0.0424094,-0.25949,-0.89127,-2.11487,-0.05033,
-0.14603,0.51865,-0.13085,-0.225902,0.0424094,-0.25949,-0.14603,0.51865,-0.13085,
-0.26587,0.10876,-0.19594,-0.225902,0.0424094,-0.25949,-0.26587,0.10876,-0.19594,
-0.61432,-0.67474,-0.12414,-0.225902,0.0424094,-0.25949,-0.61432,-0.67474,-0.12414,
0.03021,1.18332,-0.45294,-0.225902,0.0424094,-0.25949,0.03021,1.18332,-0.45294,
-0.17725,0.68884,-0.37578,-0.225902,0.0424094,-0.25949,-0.17725,0.68884,-0.37578,
-0.68985,-1.41998,-0.10736,-0.225902,0.0424094,-0.25949,-0.68985,-1.41998,-0.10736,
-0.53375,0.1712,-0.44288,-0.225902,0.0424094,-0.25949,-0.53375,0.1712,-0.44288,
0.06042,1.47537,-0.46301,-0.225902,0.0424094,-0.25949,0.06042,1.47537,-0.46301,
-0.2417,-0.36758,-0.44959,-0.225902,0.0424094,-0.25949,-0.2417,-0.36758,-0.44959,
-1.22864,-1.86813,-0.16105,-0.225902,0.0424094,-0.25949,-1.22864,-1.86813,-0.16105,
-0.01208,1.1521,-0.23889,-0.225902,0.0424094,-0.25949,-0.01208,1.1521,-0.23889,
0.12589,-0.34744,-0.2919,-0.225902,0.0424094,-0.25949,0.12589,-0.34744,-0.2919,
-0.43304,-0.53879,-0.18789,-0.225902,0.0424094,-0.25949,-0.43304,-0.53879,-0.18789,
0.56799,2.14307,-0.23352,-0.225902,0.0424094,-0.25949,0.56799,2.14307,-0.23352,
-0.43304,-1.19843,0.07381,-0.225902,0.0424094,-0.25949,-0.43304,-1.19843,0.07381,
-1.36963,-0.62439,-0.56702,-0.225902,0.0424094,-0.25949,-1.36963,-0.62439,-0.56702,
-0.67474,0.1561,0.04026,-0.225902,0.0424094,-0.25949,-0.67474,0.1561,0.04026,
0.76538,1.01212,-0.01678,-0.225902,0.0424094,-0.25949,0.76538,1.01212,-0.01678,
-1.08261,-2.52777,-0.14427,-0.225902,0.0424094,-0.25949,-1.08261,-2.52777,-0.14427,
0.65964,1.39984,-0.10401,-0.225902,0.0424094,-0.25949,0.65964,1.39984,-0.10401,
0.40283,-0.27191,-0.34558,-0.225902,0.0424094,-0.25949,0.40283,-0.27191,-0.34558,
-0.2981,1.81274,-0.73008,-0.225902,0.0424094,-0.25949,-0.2981,1.81274,-0.73008,
-1.07254,-1.2941,-0.31874,-0.225902,0.0424094,-0.25949,-1.07254,-1.2941,-0.31874,
-0.75027,-0.09064,-0.17782,-0.225902,0.0424094,-0.25949,-0.75027,-0.09064,-0.17782,
0.34241,-0.28198,-0.41604,-0.225902,0.0424094,-0.25949,0.34241,-0.28198,-0.41604,
-1.12793,-1.17828,0.07717,-0.225902,0.0424094,-0.25949,-1.12793,-1.17828,0.07717,
-0.85098,-0.93155,-0.15769,-0.225902,0.0424094,-0.25949,-0.85098,-0.93155,-0.15769,
0.92651,2.55295,-0.56366,-0.225902,0.0424094,-0.25949,0.92651,2.55295,-0.56366,
-1.12289,-1.92856,-0.20466,-0.225902,0.0424094,-0.25949,-1.12289,-1.92856,-0.20466,
0.24673,0.44312,-0.09059,-0.225902,0.0424094,-0.25949,0.24673,0.44312,-0.09059,
0.59418,1.94366,-0.27512,-0.225902,0.0424094,-0.25949,0.59418,1.94366,-0.27512,
-0.59921,-0.67978,-0.07717,-0.225902,0.0424094,-0.25949,-0.59921,-0.67978,-0.07717,
-0.55893,-1.93863,0.21137,-0.225902,0.0424094,-0.25949,-0.55893,-1.93863,0.21137,
-0.08057,0.7251,-0.13085,-0.225902,0.0424094,-0.25949,-0.08057,0.7251,-0.13085,
0.52368,1.20346,-0.02349,-0.225902,0.0424094,-0.25949,0.52368,1.20346,-0.02349,
0.46326,0.68481,-0.20466,-0.225902,0.0424094,-0.25949,0.46326,0.68481,-0.20466,
0.6546,0.75027,-0.49656,-0.225902,0.0424094,-0.25949,0.6546,0.75027,-0.49656,
0.55389,1.29913,-0.77504,-0.225902,0.0424094,-0.25949,0.55389,1.29913,-0.77504,
-0.3978,-0.64453,-0.52676,-0.225902,0.0424094,-0.25949,-0.3978,-0.64453,-0.52676,
-1.7775,-2.00912,0.0973,-0.225902,0.0424094,-0.25949,-1.7775,-2.00912,0.0973,
-1.43005,-1.10275,-0.1644,-0.225902,0.0424094,-0.25949,-1.43005,-1.10275,-0.1644,
0.27191,1.26389,-0.29861,-0.225902,0.0424094,-0.25949,0.27191,1.26389,-0.29861,
0.43808,-0.04532,-0.38249,-0.225902,0.0424094,-0.25949,0.43808,-0.04532,-0.38249,
1.73621,2.42505,-0.41604,-0.225902,0.0424094,-0.25949,1.73621,2.42505,-0.41604,
1.07254,1.17325,-0.43617,-0.225902,0.0424094,-0.25949,1.07254,1.17325,-0.43617,
-1.41394,-1.72009,-0.12615,-0.225902,0.0424094,-0.25949,-1.41394,-1.72009,-0.12615,
-1.83289,-0.854,-0.42677,-0.225902,0.0424094,-0.25949,-1.83289,-0.854,-0.42677,
-1.02219,-0.25681,-0.31203,-0.225902,0.0424094,-0.25949,-1.02219,-0.25681,-0.31203,
-0.06848,-0.49146,-0.17447,-0.225902,0.0424094,-0.25949,-0.06848,-0.49146,-0.17447,
1.37366,1.95374,-0.52877,-0.225902,0.0424094,-0.25949,1.37366,1.95374,-0.52877,
1.02722,1.32431,-0.57708,-0.225902,0.0424094,-0.25949,1.02722,1.32431,-0.57708,
-0.40283,-0.59921,-0.25835,-0.225902,0.0424094,-0.25949,-0.40283,-0.59921,-0.25835,
-1.17325,-0.19135,-0.11743,-0.225902,0.0424094,-0.25949,-1.17325,-0.19135,-0.11743,
-1.7775,-0.76538,-0.03691,-0.225902,0.0424094,-0.25949,-1.7775,-0.76538,-0.03691,
-1.49048,-2.10681,0.14226,-0.225902,0.0424094,-0.25949,-1.49048,-2.10681,0.14226,
0.45319,0.85602,-0.21808,-0.225902,0.0424094,-0.25949,0.45319,0.85602,-0.21808,
0.22156,-0.42801,-0.37913,-0.225902,0.0424094,-0.25949,0.22156,-0.42801,-0.37913,
-0.33234,1.7926,-0.37578,-0.225902,0.0424094,-0.25949,-0.33234,1.7926,-0.37578,
-0.92148,0.01511,-0.39926,-0.225902,0.0424094,-0.25949,-0.92148,0.01511,-0.39926,
-1.96884,-2.54288,-0.1946,-0.225902,0.0424094,-0.25949,-1.96884,-2.54288,-0.1946,
-0.78552,-1.32431,-0.18453,-0.225902,0.0424094,-0.25949,-0.78552,-1.32431,-0.18453,
0.92148,2.10983,-0.22479,-0.225902,0.0424094,-0.25949,0.92148,2.10983,-0.22479,
0.80566,0.52368,-0.29525,-0.225902,0.0424094,-0.25949,0.80566,0.52368,-0.29525,
-0.04028,0.24976,-0.34625,-0.225902,0.0424094,-0.25949,-0.04028,0.24976,-0.34625,
-0.68481,1.19238,-0.48851,-0.225902,0.0424094,-0.25949,-0.68481,1.19238,-0.48851,
-1.74225,-2.81982,-0.03691,-0.225902,0.0424094,-0.25949,-1.74225,-2.81982,-0.03691,
-1.5509,-2.22363,0.21205,-0.225902,0.0424094,-0.25949,-1.5509,-2.22363,0.21205,
0.70496,2.05444,-0.29525,-0.225902,0.0424094,-0.25949,0.70496,2.05444,-0.29525,
0.84595,0.91141,-0.56031,-0.225902,0.0424094,-0.25949,0.84595,0.91141,-0.56031,
0.10574,0.50858,-0.52676,-0.225902,0.0424094,-0.25949,0.10574,0.50858,-0.52676,
0.25681,1.78253,-0.34222,-0.225902,0.0424094,-0.25949,0.25681,1.78253,-0.34222,
-0.76538,-1.21353,0.13756,-0.225902,0.0424094,-0.25949,-0.76538,-1.21353,0.13756,
-2.16019,-3.83194,0.27177,-0.225902,0.0424094,-0.25949,-2.16019,-3.83194,0.27177,
-0.92651,-0.00504,-0.13085,-0.225902,0.0424094,-0.25949,-0.92651,-0.00504,-0.13085,
0.84595,2.70905,-0.60728,-0.225902,0.0424094,-0.25949,0.84595,2.70905,-0.60728,
0.64957,1.08261,-0.55024,-0.225902,0.0424094,-0.25949,0.64957,1.08261,-0.55024,
0.26688,-0.0705,-0.16776,-0.225902,0.0424094,-0.25949,0.26688,-0.0705,-0.16776,
-0.33737,-0.34744,-0.16105,-0.225902,0.0424094,-0.25949,-0.33737,-0.34744,-0.16105,
-0.76538,-0.76538,-0.14092,-0.225902,0.0424094,-0.25949,-0.76538,-0.76538,-0.14092,
-1.90338,-2.12997,-0.30867,-0.225902,0.0424094,-0.25949,-1.90338,-2.12997,-0.30867,
-0.05371,0.89294,-0.42946,-0.225902,0.0424094,-0.25949,-0.05371,0.89294,-0.42946,
0.45319,-0.14603,-0.25164,-0.225902,0.0424094,-0.25949,0.45319,-0.14603,-0.25164,
0.61432,-0.01511,-0.31538,-0.225902,0.0424094,-0.25949,0.61432,-0.01511,-0.31538,
0.71503,2.23068,-0.66096,-0.225902,0.0424094,-0.25949,0.71503,2.23068,-0.66096,
-0.50354,0.20645,-0.31874,-0.225902,0.0424094,-0.25949,-0.50354,0.20645,-0.31874,
-2.06955,-3.10684,-0.1275,-0.225902,0.0424094,-0.25949,-2.06955,-3.10684,-0.1275,
0.04028,0.25177,-0.24157,-0.225902,0.0424094,-0.25949,0.04028,0.25177,-0.24157,
0.52368,1.58615,-0.33551,-0.225902,0.0424094,-0.25949,0.52368,1.58615,-0.33551,
-0.40787,1.49551,-0.04697,-0.225902,0.0424094,-0.25949,-0.40787,1.49551,-0.04697,
-1.18835,-3.72116,0.04697,-0.225902,0.0424094,-0.25949,-1.18835,-3.72116,0.04697,
-1.52573,-0.84091,-0.13085,-0.225902,0.0424094,-0.25949,-1.52573,-0.84091,-0.13085,
-0.30212,1.86813,-0.27177,-0.225902,0.0424094,-0.25949,-0.30212,1.86813,-0.27177,
0.90134,1.19843,-0.26841,-0.225902,0.0424094,-0.25949,0.90134,1.19843,-0.26841,
-0.37766,-1.81778,-0.15098,-0.225902,0.0424094,-0.25949,-0.37766,-1.81778,-0.15098,
0.27191,1.42502,-0.31874,-0.225902,0.0424094,-0.25949,0.27191,1.42502,-0.31874,
-0.6969,-0.79358,-0.17984,-0.225902,0.0424094,-0.25949,-0.6969,-0.79358,-0.17984,
-0.74524,-1.90338,-1.1072,-0.225902,0.0424094,-0.25949,-0.74524,-1.90338,-1.1072,
-1.24878,4.99008,-2.18755,-0.225902,0.0424094,-0.25949,-1.24878,4.99008,-2.18755,
17.2563,40.3638,-1.67422,-0.225902,0.0424094,-0.25949,17.2563,40.3638,-1.67422,
24.0189,34.1702,-0.75155,-0.225902,0.0424094,-0.25949,24.0189,34.1702,-0.75155,
21.058,33.7674,-1.6977,-0.225902,0.0424094,-0.25949,21.058,33.7674,-1.6977,
6.62659,18.3641,-3.22094,-0.225902,0.0424094,-0.25949,6.62659,18.3641,-3.22094,
4.49158,15.4184,-2.60695,-0.225902,0.0424094,-0.25949,4.49158,15.4184,-2.60695,
10.0154,12.6086,-0.39255,-0.225902,0.0424094,-0.25949,10.0154,12.6086,-0.39255,
8.08182,16.2643,1.82184,-0.225902,0.0424094,-0.25949,8.08182,16.2643,1.82184,
9.27521,22.3169,0.77504,-0.225902,0.0424094,-0.25949,9.27521,22.3169,0.77504,
11.1736,25.9323,1.0468,-0.225902,0.0424094,-0.25949,11.1736,25.9323,1.0468,
11.4908,20.479,-2.40899,-0.225902,0.0424094,-0.25949,11.4908,20.479,-2.40899,
3.3999,7.20264,-2.17682,-0.225902,0.0424094,-0.25949,3.3999,7.20264,-2.17682,
2.69394,7.55814,-3.01963,-0.225902,0.0424094,-0.25949,2.69394,7.55814,-3.01963,
-1.63147,-3.06152,-1.84868,-0.225902,0.0424094,-0.25949,-1.63147,-3.06152,-1.84868,
-10.9067,-14.371,-0.47979,-0.225902,0.0424094,-0.25949,-10.9067,-14.371,-0.47979,
-15.0407,-24.7238,0.90924,-0.225902,0.0424094,-0.25949,-15.0407,-24.7238,0.90924,
-14.9803,-24.5526,1.71112,-0.225902,0.0424094,-0.25949,-14.9803,-24.5526,1.71112,
-4.73328,-7.99118,-0.88576,-0.225902,0.0424094,-0.25949,-4.73328,-7.99118,-0.88576,
2.99103,5.46844,-0.54353,-0.225902,0.0424094,-0.25949,2.99103,5.46844,-0.54353,
7.07474,9.97009,-0.70794,-0.225902,0.0424094,-0.25949,7.07474,9.97009,-0.70794,
1.86813,2.16522,-0.48314,-0.225902,0.0424094,-0.25949,1.86813,2.16522,-0.48314,
-5.78568,-11.6519,0.25835,-0.225902,0.0424094,-0.25949,-5.78568,-11.6519,0.25835,
-10.9268,-20.3128,0.73813,-0.225902,0.0424094,-0.25949,-10.9268,-20.3128,0.73813,
